cn8_code,year,extra_eu_import_quantity_100kg
39053000,2011,1171782.12
39053000,2012,1143922.97
39053000,2013,1075255.85
39053000,2014,1192942.15
39053000,2015,1182477.33
39053000,2016,1107600.41
39053000,2017,1089891.97
39053000,2018,1239498.54
39053000,2019,1290718.34
39053000,2020,1024876.52
39053000,2021,1219046.79
39053000,2022,1269915.88
39059100,2008,151867.34
39059100,2009,127120.73
39059100,2010,146306.47
39059100,2011,166824.73
39059100,2012,158824.45
39059100,2013,190284.87
39059100,2014,233449.7
39059100,2015,269695.97
39059100,2016,282201.14
39059100,2017,286464.75
39059100,2018,275318.11
39059100,2019,326313.47
39059100,2020,313657.6
39059100,2021,306759.17
39059100,2022,381358.92
39059910,2008,4516.0
39059910,2009,2981.0
39059910,2010,4193.76
39059910,2011,2023.57
39059910,2012,2769.8
39059910,2013,2774.16
39059910,2014,1914.88
39059910,2015,2374.97
39059910,2016,4608.61
39059910,2017,4767.06
39059910,2018,4142.0
39059910,2019,3390.47
39059910,2020,3278.51
39059910,2021,2203.76
39059910,2022,580.58
39059990,2008,248751.94
39059990,2009,212194.97
39059990,2010,264547.32
39059990,2011,371237.31
39059990,2012,325541.13
39059990,2013,368357.07
39059990,2014,345954.0
39059990,2015,383537.11
39059990,2016,335422.13
39059990,2017,258648.23
39059990,2018,305426.65
39059990,2019,337608.47
39059990,2020,219555.13
39059990,2021,234212.77
39059990,2022,255903.85
39061000,2008,200749.27
39061000,2009,152984.33
39061000,2010,212895.31
39061000,2011,282785.87
39061000,2012,239525.85
39061000,2013,252313.59
39061000,2014,315020.84
39061000,2015,259721.24
39061000,2016,384531.75
39061000,2017,379576.46
39061000,2018,369052.27
39061000,2019,377409.27
39061000,2020,513467.68
39061000,2021,503267.59
39061000,2022,545239.82
39069010,2008,28104.52
39069010,2009,9038.46
39069010,2010,9160.29
39069010,2011,8785.85
39069010,2012,9205.0
39069010,2013,7053.97
39069010,2014,7805.96
39069010,2015,8091.91
39069010,2016,13300.87
39069010,2017,25903.56
39069010,2018,24715.46
39069010,2019,25448.63
39069010,2020,22459.79
39069010,2021,15824.31
39069010,2022,26129.66
39069020,2008,11913.0
39069020,2009,8794.4
39069020,2010,12881.71
39069020,2011,9636.59
39069020,2012,8397.05
39069020,2013,11973.94
39069020,2014,8271.63
39069020,2015,8470.74
39069020,2016,6336.76
39069020,2017,9925.09
39069020,2018,12750.95
39069020,2019,8592.47
39069020,2020,9121.88
39069020,2021,8068.68
39069020,2022,19299.95
39069030,2008,805.0
39069030,2009,1077.0
39069030,2010,352.28
39069030,2011,292.81
39069030,2012,621.42
39069030,2013,52.81
39069030,2014,69.96
39069030,2015,22.09
39069030,2016,14.33
39069030,2017,15.58
39069030,2018,58.32
39069030,2019,45.11
39069030,2020,681.26
39069030,2021,416.69
39069030,2022,630.5
39069040,2008,5344.0
39069040,2009,9442.0
39069040,2010,12335.77
39069040,2011,12999.79
39069040,2012,12200.07
39069040,2013,12368.48
39069040,2014,13005.45
39069040,2015,13057.66
39069040,2016,9491.22
39069040,2017,18316.96
39069040,2018,11749.45
39069040,2019,8806.52
39069040,2020,709.7
39069040,2021,92.89
39069040,2022,4917.3
39069050,2008,2851.0
39069050,2009,3546.23
39069050,2010,6020.05
39069050,2011,5541.62
39069050,2012,6865.67
39069050,2013,8032.08
39069050,2014,7371.14
39069050,2015,6215.45
39069050,2016,4222.76
39069050,2017,7726.94
39069050,2018,8380.99
39069050,2019,2349.44
39069050,2020,6730.03
39069050,2021,4475.05
39069050,2022,2812.35
39069060,2008,118284.0
39069060,2009,67530.1
39069060,2010,95185.13
39069060,2011,104086.57
39069060,2012,79056.88
39069060,2013,84575.65
39069060,2014,102844.5
39069060,2015,103697.61
39069060,2016,105174.08
39069060,2017,127052.77
39069060,2018,117952.58
39069060,2019,107658.96
39069060,2020,80868.52
39069060,2021,115332.18
39069060,2022,84810.25
39069090,2008,3114869.3
39069090,2009,2593564.32
39069090,2010,2938775.65
39069090,2011,2818300.41
39069090,2012,2731280.46
39069090,2013,2784956.23
39069090,2014,3072917.91
39069090,2015,3177268.94
39069090,2016,3621059.2
39069090,2017,3937756.29
39069090,2018,3898165.94
39069090,2019,4113641.31
39069090,2020,4618776.23
39069090,2021,4801677.19
39069090,2022,4575859.17
39071000,2008,489078.02
39071000,2009,298952.0
39071000,2010,574912.62
39071000,2011,786631.78
39071000,2012,587890.52
39071000,2013,545783.37
39071000,2014,589905.61
39071000,2015,601611.96
39071000,2016,661892.71
39071000,2017,700919.32
39071000,2018,876955.17
39071000,2019,958902.68
39071000,2020,869983.27
39071000,2021,1126733.67
39071000,2022,1363525.32
39072100,2008,
39072100,2009,
39072100,2010,
39072100,2011,
39072100,2012,
39072100,2013,
39072100,2014,
39072100,2015,
39072100,2016,
39072100,2017,
39072100,2018,
39072100,2019,
39072100,2020,
39072100,2021,
39072100,2022,36132.89
39072911,2008,
39072911,2009,
39072911,2010,
39072911,2011,
39072911,2012,
39072911,2013,
39072911,2014,
39072911,2015,
39072911,2016,
39072911,2017,
39072911,2018,
39072911,2019,
39072911,2020,
39072911,2021,
39072911,2022,648881.29
39072920,2008,
39072920,2009,
39072920,2010,
39072920,2011,
39072920,2012,
39072920,2013,
39072920,2014,
39072920,2015,
39072920,2016,
39072920,2017,
39072920,2018,
39072920,2019,
39072920,2020,
39072920,2021,
39072920,2022,1914630.73
39072991,2008,
39072991,2009,
39072991,2010,
39072991,2011,
39072991,2012,
39072991,2013,
39072991,2014,
39072991,2015,
39072991,2016,
39072991,2017,
39072991,2018,
39072991,2019,
39072991,2020,
39072991,2021,
39072991,2022,11808.13
39072999,2008,
39072999,2009,
39072999,2010,
39072999,2011,
39072999,2012,
39072999,2013,
39072999,2014,
39072999,2015,
39072999,2016,
39072999,2017,
39072999,2018,
39072999,2019,
39072999,2020,
39072999,2021,
39072999,2022,724361.77
39073000,2008,1382359.07
39073000,2009,964147.34
39073000,2010,1253319.2
39073000,2011,1240538.38
39073000,2012,1240938.35
39073000,2013,1398067.55
39073000,2014,1513644.69
39073000,2015,1541293.13
39073000,2016,1646633.33
39073000,2017,1698645.17
39073000,2018,1606526.88
39073000,2019,1493238.71
39073000,2020,1244161.99
39073000,2021,1513828.17
39073000,2022,1549871.13
39074000,2008,1085424.68
39074000,2009,654966.81
39074000,2010,952715.18
39074000,2011,818011.9
39074000,2012,1007246.19
39074000,2013,851015.14
39074000,2014,838307.03
39074000,2015,919026.24
39074000,2016,919058.89
39074000,2017,834869.56
39074000,2018,858705.05
39074000,2019,913079.66
39074000,2020,1022152.3
39074000,2021,1420718.8
39074000,2022,1441526.37
39075000,2008,113757.4
39075000,2009,106974.6
39075000,2010,113381.77
39075000,2011,99326.46
39075000,2012,106292.9
39075000,2013,104115.14
39075000,2014,98485.19
39075000,2015,79880.96
39075000,2016,79853.33
39075000,2017,76004.4
39075000,2018,88992.43
39075000,2019,75427.29
39075000,2020,74098.12
39075000,2021,123394.82
39075000,2022,100506.44
39076100,2008,
39076100,2009,
39076100,2010,
39076100,2011,
39076100,2012,
39076100,2013,
39076100,2014,
39076100,2015,
39076100,2016,
39076100,2017,8515101.03
39076100,2018,8643129.69
39076100,2019,10910127.04
39076100,2020,9384990.12
39076100,2021,7808061.42
39076100,2022,11491849.7
39076900,2008,
39076900,2009,
39076900,2010,
39076900,2011,
39076900,2012,
39076900,2013,
39076900,2014,
39076900,2015,
39076900,2016,
39076900,2017,2565341.42
39076900,2018,2968124.13
39076900,2019,3063201.98
39076900,2020,2545496.15
39076900,2021,3146359.4
39076900,2022,4323359.06
39077000,2008,75551.0
39077000,2009,87131.0
39077000,2010,116524.03
39077000,2011,201860.03
39077000,2012,196039.79
39077000,2013,226222.4
39077000,2014,248680.73
39077000,2015,277871.56
39077000,2016,215508.42
39077000,2017,323019.08
39077000,2018,385638.13
39077000,2019,522242.07
39077000,2020,662933.49
39077000,2021,667055.66
39077000,2022,612130.3
39079110,2008,511379.13
39079110,2009,347712.97
39079110,2010,428046.59
39079110,2011,518553.75
39079110,2012,487611.73
39079110,2013,424709.36
39079110,2014,412938.35
39079110,2015,499641.49
39079110,2016,490796.73
39079110,2017,550793.27
39079110,2018,571841.23
39079110,2019,645375.7
39079110,2020,725303.31
39079110,2021,1088024.44
39079110,2022,1163283.51
39079190,2008,294441.46
39079190,2009,219125.59
39079190,2010,106657.45
39079190,2011,121532.03
39079190,2012,130511.13
39079190,2013,91552.25
39079190,2014,110166.87
39079190,2015,117902.21
39079190,2016,90665.58
39079190,2017,82823.99
39079190,2018,76518.39
39079190,2019,120270.43
39079190,2020,107626.42
39079190,2021,97708.3
39079190,2022,87442.38
39079905,2008,
39079905,2009,
39079905,2010,
39079905,2011,
39079905,2012,
39079905,2013,
39079905,2014,
39079905,2015,
39079905,2016,
39079905,2017,42116.02
39079905,2018,44373.89
39079905,2019,47566.31
39079905,2020,30040.56
39079905,2021,42986.45
39079905,2022,39305.34
39079910,2008,
39079910,2009,
39079910,2010,65374.18
39079910,2011,56469.49
39079910,2012,42736.44
39079910,2013,30659.58
39079910,2014,20080.0
39079910,2015,33241.36
39079910,2016,27020.25
39079910,2017,47315.49
39079910,2018,112781.22
39079910,2019,69971.26
39079910,2020,52292.45
39079910,2021,44302.74
39079910,2022,36396.03
39079980,2008,
39079980,2009,
39079980,2010,
39079980,2011,
39079980,2012,
39079980,2013,
39079980,2014,
39079980,2015,
39079980,2016,
39079980,2017,3376710.46
39079980,2018,3740484.28
39079980,2019,3178122.32
39079980,2020,3379629.25
39079980,2021,3669840.95
39079980,2022,3909588.76
39081000,2008,2634925.26
39081000,2009,1322126.88
39081000,2010,1626714.45
39081000,2011,1774798.79
39081000,2012,1920916.35
39081000,2013,2020689.76
39081000,2014,2172784.64
39081000,2015,2208530.91
39081000,2016,2328707.79
39081000,2017,2621303.24
39081000,2018,2729735.34
39081000,2019,2429467.9
39081000,2020,2117836.85
39081000,2021,2487881.93
39081000,2022,2904124.44
39089000,2008,475064.41
39089000,2009,370029.59
39089000,2010,516211.57
39089000,2011,585509.57
39089000,2012,571347.08
39089000,2013,607846.87
39089000,2014,654053.43
39089000,2015,679392.08
39089000,2016,739442.12
39089000,2017,799153.93
39089000,2018,878690.03
39089000,2019,816396.78
39089000,2020,746454.2
39089000,2021,906636.64
39089000,2022,834692.89
39091000,2008,725061.66
39091000,2009,514881.9
39091000,2010,633055.55
39091000,2011,850282.1
39091000,2012,917712.89
39091000,2013,850140.33
39091000,2014,758154.36
39091000,2015,868977.55
39091000,2016,901080.27
39091000,2017,1022082.43
39091000,2018,1277227.17
39091000,2019,1029208.01
39091000,2020,1251408.46
39091000,2021,1032078.28
39091000,2022,1425910.05
39092000,2008,212462.84
39092000,2009,160582.5
39092000,2010,170157.73
39092000,2011,187784.49
39092000,2012,176330.83
39092000,2013,218233.0
39092000,2014,225044.95
39092000,2015,211301.0
39092000,2016,247657.58
39092000,2017,274455.79
39092000,2018,299786.2
39092000,2019,465397.01
39092000,2020,534369.82
39092000,2021,558827.15
39092000,2022,816684.18
39093100,2008,
39093100,2009,
39093100,2010,
39093100,2011,
39093100,2012,
39093100,2013,
39093100,2014,
39093100,2015,
39093100,2016,
39093100,2017,572023.76
39093100,2018,1524418.13
39093100,2019,1290362.62
39093100,2020,1176991.01
39093100,2021,2371171.6
39093100,2022,2460870.98
39093900,2008,
39093900,2009,
39093900,2010,
39093900,2011,
39093900,2012,
39093900,2013,
39093900,2014,
39093900,2015,
39093900,2016,
39093900,2017,144200.78
39093900,2018,156781.67
39093900,2019,128915.6
39093900,2020,160426.0
39093900,2021,136929.55
39093900,2022,121529.41
39094000,2008,336342.0
39094000,2009,287250.21
39094000,2010,378399.34
39094000,2011,450698.75
39094000,2012,409273.27
39094000,2013,414512.47
39094000,2014,459527.19
39094000,2015,492251.89
39094000,2016,515460.91
39094000,2017,801990.28
39094000,2018,824085.55
39094000,2019,616111.53
39094000,2020,539630.09
39094000,2021,586849.7
39094000,2022,477885.3
39095010,2008,44728.38
39095010,2009,26044.28
39095010,2010,68064.92
39095010,2011,66382.9
39095010,2012,52634.3
39095010,2013,43734.03
39095010,2014,30895.65
39095010,2015,30426.13
39095010,2016,22235.95
39095010,2017,24513.49
39095010,2018,21457.78
39095010,2019,17966.04
39095010,2020,16811.31
39095010,2021,17500.41
39095010,2022,21606.52
39095090,2008,752067.51
39095090,2009,580912.03
39095090,2010,594581.38
39095090,2011,570413.23
39095090,2012,495977.34
39095090,2013,557806.18
39095090,2014,625003.33
39095090,2015,655094.14
39095090,2016,630771.33
39095090,2017,736040.28
39095090,2018,775785.45
39095090,2019,798721.04
39095090,2020,753675.21
39095090,2021,806314.23
39095090,2022,747861.58
39100000,2008,1359469.42
39100000,2009,1079318.44
39100000,2010,1269896.66
39100000,2011,1143602.27
39100000,2012,1226104.36
39100000,2013,1222609.13
39100000,2014,1357285.32
39100000,2015,1351486.01
39100000,2016,1493666.56
39100000,2017,2012215.88
39100000,2018,2160525.78
39100000,2019,2069604.51
39100000,2020,1844042.01
39100000,2021,1929339.75
39100000,2022,2141991.64
39111000,2008,977525.06
39111000,2009,722166.61
39111000,2010,971234.08
39111000,2011,1078794.5
39111000,2012,993995.79
39111000,2013,910407.29
39111000,2014,1218142.13
39111000,2015,1171298.67
39111000,2016,1271254.21
39111000,2017,1471819.98
39111000,2018,1935011.13
39111000,2019,1797513.03
39111000,2020,1637699.34
39111000,2021,1744129.79
39111000,2022,2036788.68
39112000,2008,
39112000,2009,
39112000,2010,
39112000,2011,
39112000,2012,
39112000,2013,
39112000,2014,
39112000,2015,
39112000,2016,
39112000,2017,
39112000,2018,
39112000,2019,
39112000,2020,
39112000,2021,
39112000,2022,1186.57
39119011,2008,38808.0
39119011,2009,25558.0
39119011,2010,31620.99
39119011,2011,31168.01
39119011,2012,31138.88
39119011,2013,25750.14
39119011,2014,27481.41
39119011,2015,32633.76
39119011,2016,57972.48
39119011,2017,18428.1
39119011,2018,20779.55
39119011,2019,26810.65
39119011,2020,19820.18
39119011,2021,24741.45
39119011,2022,52532.08
39119013,2008,102208.0
39119013,2009,70236.5
39119013,2010,129773.32
39119013,2011,163446.18
39119013,2012,130371.2
39119013,2013,159455.68
39119013,2014,158960.84
39119013,2015,159263.36
39119013,2016,180215.82
39119013,2017,200292.55
39119013,2018,241970.27
39119013,2019,217330.39
39119013,2020,185227.66
39119013,2021,267143.22
39119013,2022,305888.39
39119019,2008,155320.6
39119019,2009,104297.0
39119019,2010,138897.57
39119019,2011,128525.44
39119019,2012,124723.87
39119019,2013,124199.29
39119019,2014,134421.24
39119019,2015,157397.08
39119019,2016,170089.87
39119019,2017,240081.48
39119019,2018,238601.87
39119019,2019,211512.8
39119019,2020,238904.84
39119019,2021,282225.69
39119019,2022,289496.86
39119092,2008,
39119092,2009,
39119092,2010,9430.7
39119092,2011,3482.85
39119092,2012,2192.71
39119092,2013,44.33
39119092,2014,1631.0
39119092,2015,2542.43
39119092,2016,262.06
39119092,2017,317.28
39119092,2018,224.07
39119092,2019,364.32
39119092,2020,1374.67
39119092,2021,1371.71
39119092,2022,7367.86
39119099,2008,192422.85
39119099,2009,151586.12
39119099,2010,191999.16
39119099,2011,183760.21
39119099,2012,191728.65
39119099,2013,185419.51
39119099,2014,222790.69
39119099,2015,237797.27
39119099,2016,281831.06
39119099,2017,308737.32
39119099,2018,320485.8
39119099,2019,372499.85
39119099,2020,257291.09
39119099,2021,274190.05
39119099,2022,299835.51
39140000,2008,278415.38
39140000,2009,150808.03
39140000,2010,165960.08
39140000,2011,207500.38
39140000,2012,197637.35
39140000,2013,196476.79
39140000,2014,211775.84
39140000,2015,222778.69
39140000,2016,241728.68
39140000,2017,276782.71
39140000,2018,258799.29
39140000,2019,318673.88
39140000,2020,322440.71
39140000,2021,347538.57
39140000,2022,365858.03
40021100,2008,465087.0
40021100,2009,346285.0
40021100,2010,364209.48
40021100,2011,428012.23
40021100,2012,348050.31
40021100,2013,310276.69
40021100,2014,146762.65
40021100,2015,99537.1
40021100,2016,140075.59
40021100,2017,180357.13
40021100,2018,191875.66
40021100,2019,169516.07
40021100,2020,119540.54
40021100,2021,106408.68
40021100,2022,104895.99
40021910,2008,616135.75
40021910,2009,487676.67
40021910,2010,492896.45
40021910,2011,566120.5
40021910,2012,676267.03
40021910,2013,625592.38
40021910,2014,663811.47
40021910,2015,635484.52
40021910,2016,614247.67
40021910,2017,663662.71
40021910,2018,557876.42
40021910,2019,599897.68
40021910,2020,512250.74
40021910,2021,445241.29
40021910,2022,413745.51
40021920,2008,305594.0
40021920,2009,451195.0
40021920,2010,555574.83
40021920,2011,581599.91
40021920,2012,391326.0
40021920,2013,515586.79
40021920,2014,708117.98
40021920,2015,692330.79
40021920,2016,821278.84
40021920,2017,954033.47
40021920,2018,1090484.12
40021920,2019,1065792.33
40021920,2020,1090054.5
40021920,2021,1207778.49
40021920,2022,1130663.03
40021930,2008,431235.14
40021930,2009,355226.79
40021930,2010,478387.26
40021930,2011,618724.37
40021930,2012,555877.86
40021930,2013,677748.81
40021930,2014,700213.25
40021930,2015,647988.8
40021930,2016,1033809.15
40021930,2017,854146.28
40021930,2018,875906.39
40021930,2019,1042462.05
40021930,2020,788251.23
40021930,2021,778452.82
40021930,2022,734556.46
40021990,2008,1346058.83
40021990,2009,1084536.07
40021990,2010,1096605.54
40021990,2011,1123888.1
40021990,2012,833309.44
40021990,2013,801609.18
40021990,2014,776391.8
40021990,2015,859429.65
40021990,2016,735036.56
40021990,2017,668273.38
40021990,2018,651801.88
40021990,2019,671684.58
40021990,2020,556097.21
40021990,2021,673494.27
40021990,2022,681183.77
40022000,2008,2679221.24
40022000,2009,2012653.55
40022000,2010,2535909.57
40022000,2011,2802476.52
40022000,2012,2624222.43
40022000,2013,2692850.2
40022000,2014,2514691.68
40022000,2015,2749843.24
40022000,2016,2805198.73
40022000,2017,3009802.7
40022000,2018,3197638.64
40022000,2019,3176927.23
40022000,2020,2625016.74
40022000,2021,3268822.34
40022000,2022,3090613.67
40023100,2008,169613.0
40023100,2009,131566.0
40023100,2010,231329.99
40023100,2011,218201.91
40023100,2012,176646.19
40023100,2013,166572.76
40023100,2014,197641.22
40023100,2015,174555.96
40023100,2016,162274.53
40023100,2017,191125.35
40023100,2018,179278.5
40023100,2019,138833.68
40023100,2020,113797.05
40023100,2021,162186.6
40023100,2022,146250.22
40023900,2008,910125.65
40023900,2009,1061638.69
40023900,2010,1124427.25
40023900,2011,1237415.31
40023900,2012,1405219.16
40023900,2013,1228461.76
40023900,2014,1388799.45
40023900,2015,1241155.11
40023900,2016,1223398.82
40023900,2017,1451872.75
40023900,2018,1355446.1
40023900,2019,1491184.82
40023900,2020,1355318.2
40023900,2021,1248073.71
40023900,2022,1608140.68
40024100,2008,14992.5
40024100,2009,11594.0
40024100,2010,11536.56
40024100,2011,12946.86
40024100,2012,17899.69
40024100,2013,17431.65
40024100,2014,23011.89
40024100,2015,29648.77
40024100,2016,31337.66
40024100,2017,29957.42
40024100,2018,27994.31
40024100,2019,30679.25
40024100,2020,32095.93
40024100,2021,39921.59
40024100,2022,50942.8
40024900,2008,278820.0
40024900,2009,163429.75
40024900,2010,238528.34
40024900,2011,240601.01
40024900,2012,210612.86
40024900,2013,217400.06
40024900,2014,216174.76
40024900,2015,194404.99
40024900,2016,211684.11
40024900,2017,231148.24
40024900,2018,233366.92
40024900,2019,214696.47
40024900,2020,164443.59
40024900,2021,199891.28
40024900,2022,223953.79
40025100,2008,35026.07
40025100,2009,31774.09
40025100,2010,22252.73
40025100,2011,8402.09
40025100,2012,3685.59
40025100,2013,3132.35
40025100,2014,4622.33
40025100,2015,5634.75
40025100,2016,3936.28
40025100,2017,2800.06
40025100,2018,2884.77
40025100,2019,2774.36
40025100,2020,14695.62
40025100,2021,19728.32
40025100,2022,13211.61
40025900,2008,405868.0
40025900,2009,245871.03
40025900,2010,260380.2
40025900,2011,282329.05
40025900,2012,250558.4
40025900,2013,322297.47
40025900,2014,458033.42
40025900,2015,395571.15
40025900,2016,360393.5
40025900,2017,391717.85
40025900,2018,479293.05
40025900,2019,415962.63
40025900,2020,395614.16
40025900,2021,451393.47
40025900,2022,433243.26
40026000,2008,795098.0
40026000,2009,632489.0
40026000,2010,1035335.06
40026000,2011,1196431.51
40026000,2012,1322505.79
40026000,2013,1319689.08
40026000,2014,1412962.38
40026000,2015,1370785.37
40026000,2016,1363334.92
40026000,2017,1467189.53
40026000,2018,1407977.66
40026000,2019,1292110.73
40026000,2020,1073106.72
40026000,2021,1255815.58
40026000,2022,1065195.07
40027000,2008,862768.74
40027000,2009,644891.01
40027000,2010,872990.15
40027000,2011,1003339.71
40027000,2012,875575.05
40027000,2013,953523.19
40027000,2014,1228264.08
40027000,2015,1269106.53
40027000,2016,1352832.5
40027000,2017,1463726.77
40027000,2018,1615832.95
40027000,2019,1467763.9
40027000,2020,1336922.67
40027000,2021,1575361.54
40027000,2022,1628565.72
40028000,2008,13954.0
40028000,2009,8920.0
40028000,2010,35008.56
40028000,2011,109026.51
40028000,2012,20670.59
40028000,2013,17473.18
40028000,2014,27576.24
40028000,2015,15548.77
40028000,2016,15748.05
40028000,2017,26803.92
40028000,2018,14659.2
40028000,2019,11636.69
40028000,2020,5121.5
40028000,2021,1430.74
40028000,2022,436.79
40029100,2008,48513.05
40029100,2009,32074.92
40029100,2010,17996.02
40029100,2011,10610.31
40029100,2012,16065.81
40029100,2013,22473.33
40029100,2014,22492.17
40029100,2015,18955.33
40029100,2016,19146.86
40029100,2017,17607.43
40029100,2018,23043.15
40029100,2019,16234.64
40029100,2020,7084.6
40029100,2021,18624.53
40029100,2022,42887.55
40029910,2008,30643.24
40029910,2009,25016.16
40029910,2010,24223.22
40029910,2011,26655.25
40029910,2012,26535.73
40029910,2013,23474.65
40029910,2014,29657.55
40029910,2015,51413.31
40029910,2016,65593.82
40029910,2017,78846.56
40029910,2018,112368.62
40029910,2019,94807.89
40029910,2020,100210.31
40029910,2021,116220.83
40029910,2022,105607.28
40029990,2008,550810.13
40029990,2009,472221.15
40029990,2010,661383.83
40029990,2011,634597.16
40029990,2012,574071.35
40029990,2013,557628.24
40029990,2014,605864.34
40029990,2015,660870.66
40029990,2016,811123.84
40029990,2017,853320.59
40029990,2018,885127.01
40029990,2019,932498.9
40029990,2020,879518.64
40029990,2021,1120396.84
40029990,2022,1111426.57
44021000,2008,13655.0
44021000,2009,9920.02
44021000,2010,8479.92
44021000,2011,7756.21
44021000,2012,6794.13
44021000,2013,11713.36
44021000,2014,13454.51
44021000,2015,15112.02
44021000,2016,9691.66
44021000,2017,10208.17
44021000,2018,17022.6
44021000,2019,22006.73
44021000,2020,27952.92
44021000,2021,18927.02
44021000,2022,11078.77
44022000,2008,
44022000,2009,
44022000,2010,
44022000,2011,
44022000,2012,
44022000,2013,
44022000,2014,
44022000,2015,
44022000,2016,
44022000,2017,
44022000,2018,
44022000,2019,
44022000,2020,
44022000,2021,
44022000,2022,111771.77
44029000,2008,4606947.75
44029000,2009,5734617.81
44029000,2010,5286835.36
44029000,2011,5549088.58
44029000,2012,5138498.32
44029000,2013,5040296.0
44029000,2014,5100420.24
44029000,2015,5773828.91
44029000,2016,6166761.33
44029000,2017,6026651.65
44029000,2018,6941833.19
44029000,2019,6877353.9
44029000,2020,6117113.55
44029000,2021,6110851.01
44029000,2022,5702861.56
48010000,2008,12426866.0
48010000,2009,12696498.04
48010000,2010,11454534.14
48010000,2011,12257041.6
48010000,2012,10910123.58
48010000,2013,10055848.43
48010000,2014,10632254.89
48010000,2015,9130503.43
48010000,2016,9133792.05
48010000,2017,8893298.78
48010000,2018,7646844.8
48010000,2019,7347306.13
48010000,2020,5599161.07
48010000,2021,6875823.66
48010000,2022,8200576.6
48021000,2008,29774.97
48021000,2009,21137.19
48021000,2010,20916.45
48021000,2011,31026.78
48021000,2012,29970.62
48021000,2013,22515.87
48021000,2014,10704.89
48021000,2015,13428.76
48021000,2016,11961.11
48021000,2017,11879.01
48021000,2018,43040.53
48021000,2019,19940.05
48021000,2020,8310.43
48021000,2021,51981.88
48021000,2022,36451.43
48022000,2008,170476.83
48022000,2009,242170.0
48022000,2010,233516.1
48022000,2011,187484.06
48022000,2012,246814.77
48022000,2013,160101.01
48022000,2014,265754.25
48022000,2015,263028.62
48022000,2016,271817.79
48022000,2017,176957.9
48022000,2018,23551.98
48022000,2019,23359.55
48022000,2020,20184.94
48022000,2021,5720.48
48022000,2022,35656.18
48024010,2008,14988.0
48024010,2009,6827.0
48024010,2010,1631.53
48024010,2011,2740.86
48024010,2012,2276.05
48024010,2013,1355.61
48024010,2014,867.11
48024010,2015,405.49
48024010,2016,3086.83
48024010,2017,1208.02
48024010,2018,738.11
48024010,2019,289.43
48024010,2020,2056.87
48024010,2021,23.42
48024010,2022,2045.78
48024090,2008,172412.3
48024090,2009,155635.0
48024090,2010,145503.57
48024090,2011,65851.49
48024090,2012,18186.71
48024090,2013,8224.36
48024090,2014,7549.16
48024090,2015,5989.76
48024090,2016,2802.7
48024090,2017,3609.86
48024090,2018,2491.94
48024090,2019,2996.07
48024090,2020,548.14
48024090,2021,1648.16
48024090,2022,2758.25
48025400,2008,50398.76
48025400,2009,56352.53
48025400,2010,49850.58
48025400,2011,71402.05
48025400,2012,77875.24
48025400,2013,71978.95
48025400,2014,62712.09
48025400,2015,50573.8
48025400,2016,43077.76
48025400,2017,60532.79
48025400,2018,67710.96
48025400,2019,74570.12
48025400,2020,33298.27
48025400,2021,31177.84
48025400,2022,20056.27
48025515,2008,92783.37
48025515,2009,83666.72
48025515,2010,91975.27
48025515,2011,114876.59
48025515,2012,173261.59
48025515,2013,152245.45
48025515,2014,250397.53
48025515,2015,203490.42
48025515,2016,140147.61
48025515,2017,176956.71
48025515,2018,254973.24
48025515,2019,269729.83
48025515,2020,345471.16
48025515,2021,21862.03
48025515,2022,73392.21
48025525,2008,167896.02
48025525,2009,147689.31
48025525,2010,144598.01
48025525,2011,144081.23
48025525,2012,119745.91
48025525,2013,116304.39
48025525,2014,129929.16
48025525,2015,137011.66
48025525,2016,138980.2
48025525,2017,160734.41
48025525,2018,160856.75
48025525,2019,152190.0
48025525,2020,119883.25
48025525,2021,84267.12
48025525,2022,165887.44
48025530,2008,47714.66
48025530,2009,208109.55
48025530,2010,79990.45
48025530,2011,47299.52
48025530,2012,26680.7
48025530,2013,37482.59
48025530,2014,59225.7
48025530,2015,39242.88
48025530,2016,32626.23
48025530,2017,6160.67
48025530,2018,10761.71
48025530,2019,503427.1
48025530,2020,504850.18
48025530,2021,308347.12
48025530,2022,417612.94
48025590,2008,578227.41
48025590,2009,521037.35
48025590,2010,475511.72
48025590,2011,493936.75
48025590,2012,527274.04
48025590,2013,734222.4
48025590,2014,861556.49
48025590,2015,866181.42
48025590,2016,797707.22
48025590,2017,798517.85
48025590,2018,814212.24
48025590,2019,267973.79
48025590,2020,281515.2
48025590,2021,196828.43
48025590,2022,187372.88
48025620,2008,3111023.85
48025620,2009,2545005.22
48025620,2010,2671219.1
48025620,2011,2185979.51
48025620,2012,2372924.15
48025620,2013,2925454.07
48025620,2014,2211561.19
48025620,2015,2475878.41
48025620,2016,2884237.88
48025620,2017,2689409.74
48025620,2018,2917002.38
48025620,2019,2941983.69
48025620,2020,2690922.34
48025620,2021,1909436.01
48025620,2022,2632865.01
48025680,2008,426619.06
48025680,2009,462188.45
48025680,2010,424670.31
48025680,2011,399504.76
48025680,2012,270026.64
48025680,2013,253211.14
48025680,2014,267628.93
48025680,2015,247270.41
48025680,2016,208781.71
48025680,2017,246579.85
48025680,2018,369935.39
48025680,2019,275027.77
48025680,2020,156107.84
48025680,2021,160240.37
48025680,2022,429246.62
48025700,2008,888184.64
48025700,2009,920351.83
