prodcom_code,sector,product_label,year,extra_eu_import_cn8_components,extra_eu_import_components_reported,extra_eu_import_quantity_100kg,extra_eu_import_kg
23191130,C23,"Unworked glass in balls or rods (excluding glass balls as toys, glass balls which have been ground after shaping, used as stoppers for bottles, glass microspheres <= 1 mm in diameter)",2020,3,3,35743.28999999999,3574328.9999999995
23191130,C23,"Unworked glass in balls or rods (excluding glass balls as toys, glass balls which have been ground after shaping, used as stoppers for bottles, glass microspheres <= 1 mm in diameter)",2021,3,3,27697.399999999998,2769740.0
23191130,C23,"Unworked glass in balls or rods (excluding glass balls as toys, glass balls which have been ground after shaping, used as stoppers for bottles, glass microspheres <= 1 mm in diameter)",2022,3,3,45106.86,4510686.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2008,3,3,173526.40000000002,17352640.000000004
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2009,3,3,148602.6,14860260.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2010,3,3,203423.79,20342379.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2011,3,3,202121.56,20212156.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2012,3,3,186954.38,18695438.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2013,3,3,246767.55,24676755.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2014,3,3,260405.71000000002,26040571.000000004
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2015,3,3,251665.98,25166598.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2016,3,3,234354.53,23435453.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2017,3,3,229279.32,22927932.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2018,3,3,235322.05,23532205.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2019,3,3,255317.08000000002,25531708.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2020,3,3,187802.94,18780294.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2021,3,3,223145.83,22314583.0
23191150,C23,Unworked glass tubes (including tubes which have had fluorescent material added to them in the mass) (excluding tubes coated inside with fluorescent material),2022,3,3,168483.84999999998,16848384.999999996
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2008,3,1,,
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2009,3,3,399328.48000000004,39932848.00000001
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2010,3,3,423526.04000000004,42352604.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2011,3,3,345400.97000000003,34540097.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2012,3,3,205720.1,20572010.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2013,3,3,217568.47,21756847.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2014,3,3,177324.05,17732405.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2015,3,3,163942.43,16394243.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2016,3,3,196500.62,19650062.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2017,3,3,203074.65,20307465.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2018,3,3,215801.41999999998,21580142.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2019,3,3,234303.61,23430361.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2020,3,3,470147.99,47014799.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2021,3,3,289366.67,28936667.0
23191200,C23,"Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",2022,3,3,259948.63,25994863.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2008,3,3,201758.98,20175898.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2009,3,3,61090.600000000006,6109060.000000001
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2010,3,3,84077.55,8407755.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2011,3,3,64090.619999999995,6409062.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2012,3,3,66452.27,6645227.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2013,3,3,74111.5,7411150.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2014,3,3,80641.18999999999,8064118.999999999
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2015,3,3,59704.29,5970429.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2016,3,3,58701.29,5870129.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2017,3,3,52819.729999999996,5281973.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2018,3,3,49648.12,4964812.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2019,3,3,35859.6,3585960.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2020,3,3,31709.989999999998,3170999.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2021,3,3,41492.03,4149203.0
23192100,C23,"Open glass envelopes for electric lamps, cathode-ray tubes or the like",2022,3,3,26554.090000000004,2655409.0000000005
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2008,2,2,6122.549999999999,612254.9999999999
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2009,2,2,10107.4,1010740.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2010,2,2,2210.31,221031.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2011,2,2,3145.5899999999997,314558.99999999994
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2012,2,2,2396.66,239666.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2013,2,2,1477.56,147756.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2014,2,2,2244.21,224421.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2015,2,2,3120.81,312081.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2016,2,2,8991.609999999999,899160.9999999999
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2017,2,2,3339.46,333946.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2018,2,2,2178.56,217856.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2019,2,2,2268.59,226859.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2020,2,2,1736.27,173627.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2021,2,2,1716.88,171688.0
23192200,C23,"Clock or watch glasses, glasses for spectacles, not optically worked",2022,2,2,1200.1799999999998,120017.99999999999
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2008,3,3,100828.0,10082800.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2009,3,3,88355.14,8835514.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2010,3,3,103057.12,10305712.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2011,3,3,71343.9,7134389.999999999
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2012,3,3,65577.73999999999,6557773.999999999
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2013,3,3,72677.12,7267712.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2014,3,3,52650.1,5265010.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2015,3,3,48565.020000000004,4856502.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2016,3,3,56697.45,5669745.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2017,3,3,57776.44,5777644.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2018,3,3,63653.55,6365355.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2019,3,3,77920.85,7792085.000000001
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2020,3,3,68521.53,6852153.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2021,3,3,79590.55,7959055.0
23192330,C23,"Laboratory, hygienic or pharmaceutical glassware whether or not graduated",2022,3,3,82025.41,8202541.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2008,1,1,35743.61,3574361.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2009,1,1,26740.18,2674018.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2010,1,1,34210.08,3421008.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2011,1,1,37119.59,3711958.9999999995
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2012,1,1,47628.35,4762835.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2013,1,1,45904.41,4590441.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2014,1,1,45855.3,4585530.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2015,1,1,48970.9,4897090.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2016,1,1,53084.82,5308482.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2017,1,1,30129.05,3012905.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2018,1,1,52038.36,5203836.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2019,1,1,48786.56,4878656.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2020,1,1,46652.29,4665229.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2021,1,1,41453.03,4145303.0
23192500,C23,"Glass electrical insulators (excluding insulating fittings (other than insulators) for electrical machinery, appliances or equipment)",2022,1,1,50614.3,5061430.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2008,2,2,484716.25999999995,48471625.99999999
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2009,2,2,348271.37,34827137.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2010,2,2,407710.87999999995,40771087.99999999
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2011,2,2,426875.65,42687565.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2012,2,2,345750.39,34575039.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2013,2,2,353732.21,35373221.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2014,2,2,357562.87,35756287.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2015,2,2,317040.03,31704003.000000004
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2016,2,2,291672.22,29167221.999999996
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2017,2,2,251561.52,25156152.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2018,2,2,238266.78,23826678.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2019,2,2,179983.31000000003,17998331.000000004
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2020,2,2,157119.91,15711991.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2021,2,2,184099.61,18409961.0
23192640,C23,"Signalling glassware and optical elements of glass, not optically worked; glass cubes and other glass smallwares, for mosaic or similar decorative purposes (excluding finished panels and other decorative motifs made from mosaic cubes)",2022,2,2,122183.82,12218382.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2008,9,9,364653.78,36465378.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2009,9,9,314128.72,31412871.999999996
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2010,9,9,363657.82,36365782.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2011,9,9,339888.03,33988803.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2012,9,9,325346.96,32534696.000000004
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2013,9,9,423322.73,42332273.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2014,9,9,413639.43000000005,41363943.00000001
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2015,9,9,394096.91,39409691.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2016,9,9,458312.35000000003,45831235.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2017,9,9,437423.58,43742358.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2018,9,9,519525.82,51952582.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2019,9,9,558313.3099999999,55831330.99999999
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2020,9,9,564176.62,56417662.0
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2021,9,9,588356.6200000001,58835662.000000015
23192670,C23,"Glass smallware (including beads, imitation pearls/stones, etc.)",2022,9,9,555102.47,55510247.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2008,1,1,418381.01,41838101.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2009,1,1,225353.92,22535392.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2010,1,1,200548.13,20054813.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2011,1,1,90215.45,9021545.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2012,1,1,70142.97,7014297.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2013,1,1,26878.16,2687816.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2014,1,1,34446.14,3444614.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2015,1,1,46552.39,4655239.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2016,1,1,57634.26,5763426.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2017,1,1,77211.37,7721137.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2018,1,1,74211.29,7421128.999999999
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2019,1,1,66553.44,6655344.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2020,1,1,65843.19,6584319.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2021,1,1,78162.23,7816223.0
23201100,C23,"Ceramic goods of siliceous fossil meals or earths including bricks, blocks, slabs, panels, tiles, hollow bricks, cylinder shells and pipes excluding filter plates containing kieselguhr and quartz",2022,1,1,212649.57,21264957.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2008,1,1,573618.41,57361841.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2009,1,1,376275.01,37627501.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2010,1,1,489664.75,48966475.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2011,1,1,537117.85,53711785.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2012,1,1,418679.93,41867993.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2013,1,1,386887.25,38688725.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2014,1,1,491522.87,49152287.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2015,1,1,445251.83,44525183.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2016,1,1,518658.81,51865881.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2017,1,1,660851.83,66085182.99999999
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2018,1,1,950195.3,95019530.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2019,1,1,586408.74,58640874.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2020,1,1,846781.18,84678118.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2021,1,1,889964.37,88996437.0
23201210,C23,"Refractory ceramic constructional goods containing >50 % of MgO, CaO or Cr2O3 including bricks, blocks and tiles excluding goods of siliceous fossil meals or earths, tubing and piping",2022,1,1,884450.46,88445046.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2008,1,1,239287.0,23928700.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2009,1,1,178625.28,17862528.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2010,1,1,142716.34,14271634.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2011,1,1,83204.98,8320498.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2012,1,1,218932.97,21893297.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2013,1,1,70802.37,7080237.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2014,1,1,52269.65,5226965.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2015,1,1,49994.92,4999492.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2016,1,1,97311.07,9731107.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2017,1,1,133204.56,13320456.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2018,1,1,215352.85,21535285.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2019,1,1,339334.41,33933441.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2020,1,1,87420.22,8742022.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2021,1,1,119868.15,11986815.0
23201233,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, >= 93% silica (excl. those of siliceous fossil meals or similar siliceous earths)",2022,1,1,102357.88,10235788.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2008,1,1,494705.36,49470536.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2009,1,1,360561.23,36056123.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2010,1,1,402804.13,40280413.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2011,1,1,323460.12,32346012.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2012,1,1,279344.79,27934478.999999996
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2013,1,1,184107.91,18410791.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2014,1,1,217379.55,21737955.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2015,1,1,168050.26,16805026.0
23201235,C23,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods containing, by weight, > 7 % but < 45 % alumina, but > 50 % by weight combined with silica",2016,1,1,164475.27,16447526.999999998
